Wetland,Vegetation,Collection Date,Depth (m),Percent FullBy DepthReading,2d Area(Surface Area m2),Percentof Total2d Area,3d Area(Basin Surface Area m2),Percentof Total3d Area,Volume (m3),Percentof TotalVolume
W53,Marsh,10/24/18,0.36,37.8947,3220.9004,6.7861,3221.1577,6.7855,391.8201,2.1505
W53,Marsh,11/14/18,0.48,50.5263,17445.6931,36.756,17446.2433,36.7513,1297.5965,7.1218
W53,Marsh,11/29/18,0.54,56.8421,27143.6319,57.1885,27144.5596,57.1813,2654.9298,14.5715
W53,Marsh,12/13/18,0.8,84.2105,40330.0283,84.9707,40333.4423,84.9642,11704.1588,64.2377
W53,Marsh,1/3/19,0.92,96.8421,45596.6854,96.0669,45603.1095,96.065,16824.7155,92.3417
W53,Marsh,1/18/19,0.9,94.7368,44474.695,93.703,44480.422,93.7,15924.1651,87.3991
W53,Marsh,1/30/19,0.94,98.9474,46816.6971,98.6373,46823.8964,98.6367,17748.686,97.4129
W53,Marsh,2/12/19,0.93,97.8947,46194.4386,97.3263,46201.2405,97.325,17283.6507,94.8605
W53,Marsh,2/26/19,0.93,97.8947,46194.4386,97.3263,46201.2405,97.325,17283.6507,94.8605
W53,Marsh,3/12/19,0.93,97.8947,46194.4386,97.3263,46201.2405,97.325,17283.6507,94.8605
W53,Marsh,3/26/19,0.89,93.6842,43950.4577,92.5985,43955.8654,92.595,15482.0598,84.9726
W53,Marsh,4/9/19,0.89,93.6842,43950.4577,92.5985,43955.8654,92.595,15482.0598,84.9726
W53,Marsh,4/24/19,0.87,91.5789,42975.499,90.5444,42980.3269,90.54,14612.9636,80.2026
W53,Marsh,5/8/19,0.77,81.0526,39447.9992,83.1124,39451.0146,83.1054,10507.4917,57.6699
W53,Marsh,5/22/19,0.73,76.8421,38257.1291,80.6033,38259.6201,80.5956,8953.2608,49.1396
W53,Marsh,6/5/19,0.57,60,29304.7728,61.7418,29305.912,61.7342,3504.6105,19.2349
W53,Marsh,6/25/19,0.49,51.5789,18935.8407,39.8956,18936.45,39.8905,1479.3921,8.1196
W53,Marsh,7/10/19,0.46,48.4211,14919.1689,31.433,14919.6116,31.4288,973.7581,5.3444
W53,Marsh,7/23/19,0.42,44.2105,4724.858,9.9547,4725.2034,9.9539,623.4548,3.4218
W53,Marsh,8/6/19,0.52,54.7368,24768.1287,52.1836,24768.9252,52.1769,2134.5294,11.7153
W53,Marsh,8/20/19,0.37,38.9474,3400.9188,7.1653,3401.1906,7.1648,424.924,2.3322
W53,Marsh,9/10/19,0.16,16.8421,614.0605,1.2938,614.1097,1.2937,30.2112,0.1658
W53,Marsh,9/24/19,0,0,0,0,0,0,0,0
W53,Marsh,10/8/19,0,0,0,0,0,0,0,0
W53,Marsh,10/23/19,0,0,0,0,0,0,0,0
W53,Marsh,11/5/19,0,0,0,0,0,0,0,0
W53,Marsh,11/19/19,0,0,0,0,0,0,0,0
W53,Marsh,12/2/19,0,0,0,0,0,0,0,0
W53,Marsh,12/16/19,0,0,0,0,0,0,0,0
W53,Marsh,1/6/20,0.61,64.2105,31739.5628,66.8716,31740.9915,66.8639,4725.6955,25.9368
W53,Marsh,1/22/20,0.64,67.3684,33526.573,70.6366,33528.223,70.6287,5704.7714,31.3104
W53,Marsh,2/4/20,0.64,67.3684,33526.573,70.6366,33528.223,70.6287,5704.7714,31.3104
W53,Marsh,2/18/20,0.8,84.2105,40330.0283,84.9707,40333.4423,84.9642,11704.1588,64.2377
W53,Marsh,3/3/20,0.87,91.5789,42975.499,90.5444,42980.3269,90.54,14612.9636,80.2026
W53,Marsh,4/1/20,0.85,89.4737,42098.5616,88.6968,42102.8878,88.6917,13762.3863,75.5342
W53,Marsh,5/12/20,0.83,87.3684,41319.5055,87.0554,41323.4081,87.0497,12928.3679,70.9568
W53,Marsh,6/1/20,0.83,87.3684,41319.5055,87.0554,41323.4081,87.0497,12928.3679,70.9568
W53,Marsh,6/16/20,0.82,86.3158,40965.951,86.3105,40969.6712,86.3045,12516.9604,68.6988
W53,Marsh,7/1/20,0.74,77.8947,38558.5483,81.2384,38561.1693,81.2309,9337.3414,51.2476
W53,Marsh,7/15/20,0.67,70.5263,35279.924,74.3307,35281.7991,74.3227,6736.9469,36.9754
W53,Marsh,8/6/20,0.58,61.0526,29919.0421,63.0359,29920.2531,63.0284,3800.7327,20.8601
W53,Marsh,9/14/20,0.67,70.5263,35279.924,74.3307,35281.7991,74.3227,6736.9469,36.9754
W53,Marsh,9/24/20,0.89,93.6842,43950.4577,92.5985,43955.8654,92.595,15482.0598,84.9726
W53,Marsh,10/7/20,0.87,91.5789,42975.499,90.5444,42980.3269,90.54,14612.9636,80.2026
W53,Marsh,10/20/20,0.81,85.2632,40636.1253,85.6156,40639.6826,85.6094,12108.9698,66.4595
W53,Marsh,11/3/20,0.83,87.3684,41319.5055,87.0554,41323.4081,87.0497,12928.3679,70.9568
W53,Marsh,11/17/20,0.81,85.2632,40636.1253,85.6156,40639.6826,85.6094,12108.9698,66.4595
W53,Marsh,12/8/20,0.74,77.8947,38558.5483,81.2384,38561.1693,81.2309,9337.3414,51.2476
W53,Marsh,12/22/20,0.71,74.7368,37557.7613,79.1298,37559.994,79.1218,8194.7989,44.9768
W53,Marsh,1/12/21,0.81,85.2632,40636.1253,85.6156,40639.6826,85.6094,12108.9698,66.4595
W53,Marsh,1/28/21,0.89,93.6842,43950.4577,92.5985,43955.8654,92.595,15482.0598,84.9726
W53,Marsh,2/10/21,0.94,98.9474,46816.6971,98.6373,46823.8964,98.6367,17748.686,97.4129
W53,Marsh,3/2/21,0.93,97.8947,46194.4386,97.3263,46201.2405,97.325,17283.6507,94.8605
W53,Marsh,3/16/21,0.93,97.8947,46194.4386,97.3263,46201.2405,97.325,17283.6507,94.8605
W53,Marsh,3/31/21,0.87,91.5789,42975.499,90.5444,42980.3269,90.54,14612.9636,80.2026
W53,Marsh,4/21/21,0.88,92.6316,43450.7257,91.5456,43455.8338,91.5417,15045.0743,82.5742
W53,Marsh,5/6/21,0.82,86.3158,40965.951,86.3105,40969.6712,86.3045,12516.9604,68.6988
W53,Marsh,5/18/21,0.76,80,39153.8098,82.4925,39156.6931,82.4854,10114.4814,55.5129
W53,Marsh,6/4/21,0.58,61.0526,29919.0421,63.0359,29920.2531,63.0284,3800.7327,20.8601
W53,Marsh,6/30/21,0.43,45.2632,5357.7753,11.2882,5358.1353,11.2872,672.9764,3.6936
W53,Marsh,7/21/21,0.64,67.3684,33526.573,70.6366,33528.223,70.6287,5704.7714,31.3104
W53,Marsh,8/3/21,0.78,82.1053,39741.8626,83.7315,39745.0106,83.7247,10903.4409,59.843
W53,Marsh,8/23/21,0.7,73.6842,37004.1875,77.9635,37006.2918,77.9555,7821.2827,42.9268
W53,Marsh,9/14/21,0.74,77.8947,38558.5483,81.2384,38561.1693,81.2309,9337.3414,51.2476
W53,Marsh,9/29/21,0.67,70.5263,35279.924,74.3307,35281.7991,74.3227,6736.9469,36.9754
W53,Marsh,10/12/21,0.67,70.5263,35279.924,74.3307,35281.7991,74.3227,6736.9469,36.9754
W53,Marsh,10/27/21,0.54,56.8421,27143.6319,57.1885,27144.5596,57.1813,2654.9298,14.5715
W53,Marsh,11/9/21,0.51,53.6842,23055.6654,48.5756,23056.3983,48.5694,1894.5284,10.398
W53,Marsh,11/22/21,0.41,43.1579,4365.8055,9.1982,4366.1363,9.1975,578.043,3.1726
W53,Marsh,12/9/21,0.32,33.6842,2564.0836,5.4022,2564.2863,5.4018,276.4578,1.5173
W53,Marsh,1/4/22,0.58,61.0526,29919.0421,63.0359,29920.2531,63.0284,3800.7327,20.8601
W53,Marsh,1/19/22,0.65,68.4211,34114.5961,71.8755,34116.3207,71.8676,6042.9806,33.1666
W53,Marsh,1/31/22,0.65,68.4211,34114.5961,71.8755,34116.3207,71.8676,6042.9806,33.1666
W53,Marsh,2/15/22,0.65,68.4211,34114.5961,71.8755,34116.3207,71.8676,6042.9806,33.1666
W53,Marsh,3/7/22,0.53,55.7895,26052.3276,54.8892,26053.1885,54.8822,2388.7889,13.1108
W53,Marsh,3/22/22,0.55,57.8947,28024.1257,59.0436,28025.1228,59.0362,2930.9647,16.0865
W53,Marsh,4/5/22,0.53,55.7895,26052.3276,54.8892,26053.1885,54.8822,2388.7889,13.1108
W53,Marsh,4/25/22,0.45,47.3684,11294.375,23.7959,11294.7691,23.7929,831.2825,4.5625
W53,Marsh,5/10/22,0.22,23.1579,1311.051,2.7622,1311.1406,2.762,86.5561,0.4751
W53,Marsh,5/25/22,0,0,0,0,0,0,0,0
W53,Marsh,6/8/22,0,0,0,0,0,0,0,0
W53,Marsh,6/21/22,0,0,0,0,0,0,0,0
W53,Marsh,7/6/22,0,0,0,0,0,0,0,0
W53,Marsh,7/19/22,0,0,0,0,0,0,0,0
W53,Marsh,8/2/22,0,0,0,0,0,0,0,0
W53,Marsh,8/16/22,0,0,0,0,0,0,0,0
W53,Marsh,8/30/22,0,0,0,0,0,0,0,0
W53,Marsh,9/13/22,0,0,0,0,0,0,0,0
W53,Marsh,9/27/22,0,0,0,0,0,0,0,0
W53,Marsh,10/11/22,0,0,0,0,0,0,0,0
W53,Marsh,10/25/22,0,0,0,0,0,0,0,0
W53,Marsh,11/8/22,0,0,0,0,0,0,0,0
W53,Marsh,11/22/22,0,0,0,0,0,0,0,0
W53,Marsh,12/5/22,0,0,0,0,0,0,0,0
W53,Marsh,12/19/22,0,0,0,0,0,0,0,0
W53,Marsh,1/4/23,0,0,0,0,0,0,0,0
W53,Marsh,1/18/23,0.28,29.4737,2007.1865,4.2289,2007.3396,4.2286,185.3487,1.0173
W53,Marsh,1/31/23,0.38,40,3587.3173,7.5581,3587.6039,7.5575,459.8596,2.5239
W53,Marsh,2/16/23,0.42,44.2105,4724.858,9.9547,4725.2034,9.9539,623.4548,3.4218
W53,Marsh,2/28/23,0.36,37.8947,3220.9004,6.7861,3221.1577,6.7855,391.8201,2.1505
W53,Marsh,3/14/23,0.28,29.4737,2007.1865,4.2289,2007.3396,4.2286,185.3487,1.0173
W53,Marsh,4/4/23,0.37,38.9474,3400.9188,7.1653,3401.1906,7.1648,424.924,2.3322
W53,Marsh,4/17/23,0.24,25.2632,1526.3296,3.2158,1526.4388,3.2155,114.9019,0.6306
W53,Marsh,5/2/23,0.33,34.7368,2718.7993,5.7282,2719.0152,5.7277,302.867,1.6623
W53,Marsh,5/16/23,0.1,10.5263,210.8171,0.4442,210.8393,0.4441,6.6061,0.0363
W53,Marsh,5/30/23,0.25,26.3158,1640.2563,3.4558,1640.376,3.4555,130.7314,0.7175
W53,Marsh,6/13/23,0.07,7.3684,94.7892,0.1997,94.8009,0.1997,2.1646,0.0119
W53,Marsh,6/28/23,0.33,34.7368,2718.7993,5.7282,2719.0152,5.7277,302.867,1.6623
W53,Marsh,7/11/23,0.22,23.1579,1311.051,2.7622,1311.1406,2.762,86.5561,0.4751
W53,Marsh,7/25/23,0.4,42.1053,4056.6354,8.5469,4056.9516,8.5462,535.9724,2.9417
W53,Marsh,8/8/23,0.14,14.7368,454.2849,0.9571,454.3242,0.9571,19.57,0.1074
W53,Marsh,8/22/23,0,0,0,0,0,0,0,0
W53,Marsh,9/7/23,0,0,0,0,0,0,0,0
W53,Marsh,9/19/23,0,0,0,0,0,0,0,0
W53,Marsh,10/3/23,0,0,0,0,0,0,0,0
W53,Marsh,10/17/23,0,0,0,0,0,0,0,0
W53,Marsh,11/1/23,0,0,0,0,0,0,0,0
W53,Marsh,11/13/23,0,0,0,0,0,0,0,0
W53,Marsh,11/28/23,0,0,0,0,0,0,0,0
W53,Marsh,12/12/23,0.33,34.7368,2718.7993,5.7282,2719.0152,5.7277,302.867,1.6623
W58,Swamp,1/15/98,1.03,72.028,67603.0914,82.6474,67612.9126,82.6411,29724.1944,49.7167
W58,Swamp,1/21/98,1.07,74.8252,69248.593,84.6591,69259.1236,84.6532,32461.1963,54.2946
W58,Swamp,1/28/98,1.07,74.8252,69248.593,84.6591,69259.1236,84.6532,32461.1963,54.2946
W58,Swamp,2/4/98,1.13,79.021,71734.8009,87.6986,71746.4081,87.6933,36690.5901,61.3687
W58,Swamp,2/11/98,1.14,79.7203,72151.2698,88.2077,72163.058,88.2026,37410.02,62.572
W58,Swamp,2/18/98,1.18,82.5175,73823.1484,90.2516,73835.6644,90.247,40329.4763,67.4551
W58,Swamp,2/25/98,1.2,83.9161,74496.8819,91.0753,74509.8244,91.071,41812.8446,69.9362
W58,Swamp,3/3/98,1.22,85.3147,75142.2983,91.8644,75155.6732,91.8604,43309.2517,72.4391
W58,Swamp,3/11/98,1.47,102.79708,83460.3708,102.04912,83481.3168,102.031489,64085.872,105.832771
W58,Swamp,3/25/98,1.4,97.9021,80842.2876,98.8328,80859.6924,98.8322,57347.5516,95.9195
W58,Swamp,4/2/98,1.38,96.5035,80206.736,98.0558,80223.6828,98.0548,55737.0626,93.2258
W58,Swamp,4/9/98,1.39,97.2028,80524.4184,98.4442,80541.5939,98.4434,56540.7182,94.57
W58,Swamp,4/14/98,1.38,96.5035,80206.736,98.0558,80223.6828,98.0548,55737.0626,93.2258
W58,Swamp,4/22/98,1.33,93.007,78621.1293,96.1174,78636.9422,96.1154,51766.3855,86.5845
W58,Swamp,4/27/98,1.29,90.2098,77356.1791,94.5709,77371.0962,94.5682,48646.8502,81.3667
W58,Swamp,5/6/98,1.27,88.8112,76724.9228,93.7992,76739.3957,93.7961,47106.0405,78.7896
W58,Swamp,5/12/98,1.22,85.3147,75142.2983,91.8644,75155.6732,91.8604,43309.2517,72.4391
W58,Swamp,5/20/98,1.15,80.4196,72568.339,88.7176,72580.3085,88.7126,38133.6175,63.7823
W58,Swamp,5/26/98,1.1,76.9231,70488.9957,86.1755,70500.0628,86.17,34557.2467,57.8005
W58,Swamp,6/1/98,1.04,72.7273,68013.5734,83.1492,68023.5713,83.143,30402.2772,50.8509
W58,Swamp,6/8/98,1.02,71.3287,67193.2052,82.1463,67202.85,82.1399,29050.2134,48.5894
W58,Swamp,6/17/98,0.95,66.4336,64314.7281,78.6272,64323.1513,78.6201,24446.9557,40.89
W58,Swamp,6/22/98,0.94,65.7343,63888.5886,78.1063,63896.8399,78.0991,23805.9343,39.8178
W58,Swamp,7/1/98,0.83,58.042,57861.3061,70.7377,57867.9705,70.7302,17106.3265,28.6121
W58,Swamp,7/7/98,0.76,53.1469,53530.2857,65.4428,53535.9717,65.4353,13196.8471,22.0731
W58,Swamp,7/13/98,0.81,56.6434,56735.4633,69.3613,56741.8478,69.3537,15960.3341,26.6953
W58,Swamp,7/22/98,0.83,58.042,57861.3061,70.7377,57867.9705,70.7302,17106.3265,28.6121
W58,Swamp,7/30/98,0.76,53.1469,53530.2857,65.4428,53535.9717,65.4353,13196.8471,22.0731
W58,Swamp,8/5/98,0.73,51.049,49989.8473,61.1145,49995.1026,61.1074,11645.1896,19.4778
W58,Swamp,8/12/98,0.68,47.5524,43993.7734,53.7841,43998.3282,53.7778,9278.9828,15.52
W58,Swamp,8/19/98,0.78,54.5455,55015.5938,67.2587,55021.5601,67.2511,14283.9703,23.8914
W58,Swamp,9/2/98,0.6,41.958,35491.8111,43.3901,35495.4183,43.3849,6102.6719,10.2073
W58,Swamp,9/9/98,0.85,59.4406,58973.3828,72.0972,58980.3279,72.0898,18274.6931,30.5663
W58,Swamp,9/16/98,0.79,55.2448,55593.2363,67.9649,55599.3418,67.9573,14837.0181,24.8164
W58,Swamp,9/23/98,0.79,55.2448,55593.2363,67.9649,55599.3418,67.9573,14837.0181,24.8164
W58,Swamp,9/30/98,0.75,52.4476,52328.7598,63.9739,52334.3027,63.9665,12667.29,21.1873
W58,Swamp,10/9/98,0.98,68.5315,65559.4173,80.1489,65568.361,80.1421,26395.1906,44.1486
W58,Swamp,10/13/98,0.95,66.4336,64314.7281,78.6272,64323.1513,78.6201,24446.9557,40.89
W58,Swamp,10/21/98,0.91,63.6364,62288.2858,76.1498,62296.0799,76.1425,21912.4373,36.6508
W58,Swamp,10/28/98,0.86,60.1399,59525.2835,72.772,59532.3695,72.7645,18867.1887,31.5573
W58,Swamp,11/4/98,0.85,59.4406,58973.3828,72.0972,58980.3279,72.0898,18274.6931,30.5663
W58,Swamp,11/11/98,0.82,57.3427,57300.2433,70.0518,57306.7676,70.0442,16530.5159,27.649
W58,Swamp,11/18/98,0.84,58.7413,58418.8012,71.4192,58425.6058,71.4118,17687.7299,29.5845
W58,Swamp,11/23/98,0.82,57.3427,57300.2433,70.0518,57306.7676,70.0442,16530.5159,27.649
W58,Swamp,12/2/98,0.79,55.2448,55593.2363,67.9649,55599.3418,67.9573,14837.0181,24.8164
W58,Swamp,12/9/98,0.77,53.8462,54400.4389,66.5066,54406.2658,66.499,13736.7611,22.9761
W58,Swamp,12/16/98,0.74,51.7483,51071.6831,62.4371,51077.0822,62.4299,12150.5089,20.3229
W58,Swamp,12/23/98,0.71,49.6503,47832.5531,58.4771,47837.5242,58.4703,10667.1758,17.8419
W58,Swamp,12/30/98,0.88,61.5385,60627.2901,74.1192,60634.6586,74.1118,20068.7037,33.5669
W58,Swamp,1/6/99,0.81,56.6434,56735.4633,69.3613,56741.8478,69.3537,15960.3341,26.6953
W58,Swamp,1/20/99,0.81,56.6434,56735.4633,69.3613,56741.8478,69.3537,15960.3341,26.6953
W58,Swamp,2/3/99,0.94,65.7343,63888.5886,78.1063,63896.8399,78.0991,23805.9343,39.8178
W58,Swamp,2/17/99,1,69.9301,66375.2057,81.1462,66384.4992,81.1397,27714.5332,46.3553
W58,Swamp,3/3/99,0.92,64.3357,62839.1942,76.8233,62847.1311,76.816,22538.0784,37.6972
W58,Swamp,3/17/99,0.91,63.6364,62288.2858,76.1498,62296.0799,76.1425,21912.4373,36.6508
W58,Swamp,3/31/99,0.88,61.5385,60627.2901,74.1192,60634.6586,74.1118,20068.7037,33.5669
W58,Swamp,4/14/99,0.77,53.8462,54400.4389,66.5066,54406.2658,66.499,13736.7611,22.9761
W58,Swamp,4/28/99,0.6,41.958,35491.8111,43.3901,35495.4183,43.3849,6102.6719,10.2073
W58,Swamp,5/12/99,0.75,52.4476,52328.7598,63.9739,52334.3027,63.9665,12667.29,21.1873
W58,Swamp,5/27/99,0.36,25.1748,6707.0447,8.1996,6708.3857,8.1994,1397.0831,2.3368
W58,Swamp,6/9/99,0.13,9.0909,2908.2949,3.5555,2908.6807,3.5552,321.1171,0.5371
W58,Swamp,6/23/99,0.12,8.3916,2757.4263,3.3711,2757.7867,3.3708,292.7914,0.4897
W58,Swamp,7/7/99,0.22,15.3846,4294.6881,5.2504,4295.3707,5.2501,647.9569,1.0838
W58,Swamp,7/21/99,0.6,41.958,35491.8111,43.3901,35495.4183,43.3849,6102.6719,10.2073
W58,Swamp,8/3/99,0.34,23.7762,6181.4108,7.557,6182.6477,7.5569,1268.4984,2.1217
W58,Swamp,8/19/99,0,0,0,0,0,0,0,0
W58,Swamp,8/30/99,0,0,0,0,0,0,0,0
W58,Swamp,9/15/99,0,0,0,0,0,0,0,0
W58,Swamp,9/29/99,0,0,0,0,0,0,0,0
W58,Swamp,10/13/99,0,0,0,0,0,0,0,0
W58,Swamp,10/28/99,0,0,0,0,0,0,0,0
W58,Swamp,11/10/99,0,0,0,0,0,0,0,0
W58,Swamp,11/23/99,0,0,0,0,0,0,0,0
W58,Swamp,12/22/99,0,0,0,0,0,0,0,0
W58,Swamp,1/5/00,0,0,0,0,0,0,0,0
W58,Swamp,1/20/00,0,0,0,0,0,0,0,0
W58,Swamp,2/2/00,0.04,2.7972,1670.961,2.0428,1671.1387,2.0426,117.0129,0.1957
W58,Swamp,2/13/00,0.3,20.979,5460.1181,6.6752,5461.1596,6.675,1036.2843,1.7333
W58,Swamp,3/2/00,0.28,19.5804,5140.7782,6.2848,5141.7262,6.2846,930.3092,1.556
W58,Swamp,3/15/00,0.35,24.4755,6421.5969,7.8506,6422.8852,7.8505,1331.4784,2.227
W58,Swamp,3/30/00,0.53,37.0629,26117.6857,31.9299,26120.4525,31.9262,3921.7737,6.5596
W58,Swamp,4/12/00,0.4,27.972,8378.5605,10.2431,8380.1236,10.2428,1694.9571,2.835
W58,Swamp,4/28/00,0.24,16.7832,4562.0823,5.5773,4562.8507,5.577,736.5065,1.2319
W58,Swamp,5/10/00,0,0,0,0,0,0,0,0
W58,Swamp,5/24/00,0,0,0,0,0,0,0,0
W58,Swamp,7/5/00,0,0,0,0,0,0,0,0
W58,Swamp,7/19/00,0,0,0,0,0,0,0,0
W58,Swamp,8/3/00,0,0,0,0,0,0,0,0
W58,Swamp,8/16/00,0,0,0,0,0,0,0,0
W58,Swamp,8/30/00,0,0,0,0,0,0,0,0
W58,Swamp,9/13/00,0,0,0,0,0,0,0,0
W58,Swamp,9/25/00,0,0,0,0,0,0,0,0
W58,Swamp,10/12/00,0,0,0,0,0,0,0,0
W58,Swamp,10/24/00,0,0,0,0,0,0,0,0
W58,Swamp,11/8/00,0,0,0,0,0,0,0,0
W58,Swamp,11/20/00,0.03,2.0979,1548.5342,1.8931,1548.6921,1.8929,100.9175,0.1688
W58,Swamp,12/7/00,0.07,4.8951,2054.9879,2.5123,2055.2293,2.512,172.8371,0.2891
W58,Swamp,12/20/00,0.1,6.993,2466.1244,3.0149,2466.4355,3.0146,240.5791,0.4024
W58,Swamp,1/3/01,0.25,17.4825,4699.8577,5.7458,4700.67,5.7455,782.8139,1.3093
W58,Swamp,1/18/01,0.23,16.0839,4427.0297,5.4122,4427.7549,5.4119,691.5632,1.1567
W58,Swamp,1/31/01,0.31,21.6783,5627.4058,6.8797,5628.4951,6.8795,1091.7177,1.826
W58,Swamp,2/14/01,0.27,18.8811,4988.7262,6.0989,4989.6283,6.0987,879.6659,1.4713
W58,Swamp,2/28/01,0.2,13.986,4037.9481,4.9365,4038.5477,4.9362,564.6477,0.9444
W58,Swamp,3/16/01,0.7,48.951,46790.2456,57.2029,46795.0767,57.1961,10194.0701,17.0506
W58,Swamp,3/30/01,0.93,65.035,63385.1683,77.4908,63393.2486,77.4835,23169.2046,38.7528
W58,Swamp,4/10/01,1,69.9301,66375.2057,81.1462,66384.4992,81.1397,27714.5332,46.3553
W58,Swamp,4/25/01,0.84,58.7413,58418.8012,71.4192,58425.6058,71.4118,17687.7299,29.5845
W58,Swamp,5/9/01,0.8,55.9441,56166.5281,68.6657,56172.773,68.6582,15395.8205,25.7511
W58,Swamp,5/23/01,0.81,56.6434,56735.4633,69.3613,56741.8478,69.3537,15960.3341,26.6953
W58,Swamp,6/8/01,0.53,37.0629,26117.6857,31.9299,26120.4525,31.9262,3921.7737,6.5596
W58,Swamp,6/20/01,0.63,44.0559,38646.1155,47.2464,38650.0832,47.2408,7214.8058,12.0675
W58,Swamp,7/5/01,0.64,44.7552,39694.1314,48.5276,39698.2192,48.5219,7606.5094,12.7227
W58,Swamp,7/18/01,0.35,24.4755,6421.5969,7.8506,6422.8852,7.8505,1331.4784,2.227
W58,Swamp,8/3/01,0.11,7.6923,2610.0361,3.1909,2610.3717,3.1906,265.957,0.4448
W58,Swamp,8/15/01,0,0,0,0,0,0,0,0
W58,Swamp,8/29/01,0,0,0,0,0,0,0,0
W58,Swamp,9/11/01,0.08,5.5944,2188.7847,2.6759,2189.0487,2.6756,194.0535,0.3246
W58,Swamp,9/26/01,0.04,2.7972,1670.961,2.0428,1671.1387,2.0426,117.0129,0.1957
W58,Swamp,10/11/01,0,0,0,0,0,0,0,0
W58,Swamp,10/25/01,0,0,0,0,0,0,0,0
W58,Swamp,11/7/01,0,0,0,0,0,0,0,0
W58,Swamp,11/21/01,0,0,0,0,0,0,0,0
W58,Swamp,12/20/01,0,0,0,0,0,0,0,0
W58,Swamp,1/4/02,0,0,0,0,0,0,0,0
W58,Swamp,1/16/02,0.11,7.6923,2610.0361,3.1909,2610.3717,3.1906,265.957,0.4448
W58,Swamp,2/1/02,0.16,11.1888,3382.4458,4.1352,3382.9107,4.1348,415.3939,0.6948
W58,Swamp,2/15/02,0.23,16.0839,4427.0297,5.4122,4427.7549,5.4119,691.5632,1.1567
W58,Swamp,2/26/02,0.21,14.6853,4165.0307,5.0919,4165.6714,5.0916,605.6605,1.013
W58,Swamp,3/13/02,0.66,46.1538,41807.7312,51.1116,41812.0563,51.1055,8421.4023,14.0856
W58,Swamp,3/27/02,0.69,48.2517,45757.4404,55.9402,45762.1327,55.9336,9731.3386,16.2766
W58,Swamp,4/8/02,0.75,52.4476,52328.7598,63.9739,52334.3027,63.9665,12667.29,21.1873
W58,Swamp,4/24/02,0.68,47.5524,43993.7734,53.7841,43998.3282,53.7778,9278.9828,15.52
W58,Swamp,5/9/02,0.39,27.2727,7827.8096,9.5698,7829.3153,9.5695,1614.0586,2.6997
W58,Swamp,5/25/02,0.12,8.3916,2757.4263,3.3711,2757.7867,3.3708,292.7914,0.4897
W58,Swamp,6/19/02,0,0,0,0,0,0,0,0
W58,Swamp,7/17/02,0,0,0,0,0,0,0,0
W58,Swamp,7/31/02,0.29,20.2797,5297.9089,6.4769,5298.9033,6.4767,982.4984,1.6433
W58,Swamp,8/14/02,0.17,11.8881,3548.1857,4.3378,3548.6778,4.3374,450.0438,0.7527
W58,Swamp,8/28/02,0.08,5.5944,2188.7847,2.6759,2189.0487,2.6756,194.0535,0.3246
W58,Swamp,9/10/02,0,0,0,0,0,0,0,0
W58,Swamp,9/26/02,0.41,28.6713,9096.538,11.1209,9098.1606,11.1204,1782.1917,2.9809
W58,Swamp,10/16/02,0.38,26.5734,7405.93,9.054,7407.3797,9.0538,1537.9825,2.5724
W58,Swamp,11/6/02,0.5,34.965,21866.1308,26.7322,21868.5751,26.7293,3202.667,5.3568
W58,Swamp,11/21/02,0.8,55.9441,56166.5281,68.6657,56172.773,68.6582,15395.8205,25.7511
W58,Swamp,12/3/02,0.77,53.8462,54400.4389,66.5066,54406.2658,66.499,13736.7611,22.9761
W58,Swamp,12/18/02,0.77,53.8462,54400.4389,66.5066,54406.2658,66.499,13736.7611,22.9761
W58,Swamp,1/2/03,0.89,62.2378,61180.7367,74.7958,61188.2467,74.7884,20677.7432,34.5856
W58,Swamp,1/13/03,0.88,61.5385,60627.2901,74.1192,60634.6586,74.1118,20068.7037,33.5669
W58,Swamp,2/5/03,0.82,57.3427,57300.2433,70.0518,57306.7676,70.0442,16530.5159,27.649
W58,Swamp,2/17/03,0.89,62.2378,61180.7367,74.7958,61188.2467,74.7884,20677.7432,34.5856
W58,Swamp,3/5/03,1.04,72.7273,68013.5734,83.1492,68023.5713,83.143,30402.2772,50.8509
W58,Swamp,3/18/03,1.14,79.7203,72151.2698,88.2077,72163.058,88.2026,37410.02,62.572
W58,Swamp,4/1/03,1.17,81.8182,73404.2784,89.7396,73416.6117,89.7348,39593.3397,66.2238
W58,Swamp,4/10/03,1.25,87.4126,76094.4772,93.0284,76108.5084,93.025,45577.8478,76.2335
W58,Swamp,5/5/03,1.25,87.4126,76094.4772,93.0284,76108.5084,93.025,45577.8478,76.2335
W58,Swamp,5/15/03,1.17,81.8182,73404.2784,89.7396,73416.6117,89.7348,39593.3397,66.2238
W58,Swamp,5/28/03,1.14,79.7203,72151.2698,88.2077,72163.058,88.2026,37410.02,62.572
W58,Swamp,6/10/03,1.13,79.021,71734.8009,87.6986,71746.4081,87.6933,36690.5901,61.3687
W58,Swamp,6/26/03,1.14,79.7203,72151.2698,88.2077,72163.058,88.2026,37410.02,62.572
W58,Swamp,7/8/03,1.1,76.9231,70488.9957,86.1755,70500.0628,86.17,34557.2467,57.8005
W58,Swamp,7/21/03,1.1,76.9231,70488.9957,86.1755,70500.0628,86.17,34557.2467,57.8005
W58,Swamp,8/6/03,1.19,83.2168,74169.2779,90.6748,74182.0062,90.6703,41069.5098,68.6929
